"subject","predicate","object"
"http://dbpedia.org/resource/Duncan_Kennedy_(legal_philosopher)","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Louis_Michael_Seidman"
"http://dbpedia.org/resource/Karl_Robert_Eduard_von_Hartmann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Rudolf_Steiner"
"http://dbpedia.org/resource/Karl_Robert_Eduard_von_Hartmann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Karl_Robert_Eduard_von_Hartmann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Carl_Jung"
"http://dbpedia.org/resource/Karl_Robert_Eduard_von_Hartmann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Arthur_Drews"
"http://dbpedia.org/resource/Karl_Robert_Eduard_von_Hartmann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Hans_Vaihinger"
"http://dbpedia.org/resource/Karl_Robert_Eduard_von_Hartmann","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Max_Stirner"
"http://dbpedia.org/resource/Karl_Robert_Eduard_von_Hartmann","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Arthur_Schopenhauer"
"http://dbpedia.org/resource/Karl_Robert_Eduard_von_Hartmann","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Karl_Robert_Eduard_von_Hartmann","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Carl_Gustav_Carus"
"http://dbpedia.org/resource/Simon_Glendinning","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Simon_Glendinning","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Simon_Glendinning","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Simon_Glendinning","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Simon_Glendinning","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Simon_Glendinning","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Emmanuel_Levinas"
"http://dbpedia.org/resource/Yellapragada_Sudershan_Rao","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Moropant_Pingley"
"http://dbpedia.org/resource/Gary_Peller","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Peter_Gabel"
"http://dbpedia.org/resource/Gary_Peller","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Cornel_West"
"http://dbpedia.org/resource/Gary_Peller","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Duncan_Kennedy_(legal_philosopher)"
"http://dbpedia.org/resource/Georg_Stenger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Heinrich_Rombach"
"http://dbpedia.org/resource/Georg_Stenger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Vittorio_Hösle","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Vittorio_Hösle","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl-Otto_Apel"
"http://dbpedia.org/resource/Vittorio_Hösle","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/William_H._Poteat","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Michael_Polanyi"
"http://dbpedia.org/resource/William_H._Poteat","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Hannah_Arendt"
"http://dbpedia.org/resource/William_H._Poteat","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Blaise_Pascal"
"http://dbpedia.org/resource/William_H._Poteat","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/William_H._Poteat","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/H._Richard_Niebuhr"
"http://dbpedia.org/resource/William_H._Poteat","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/William_H._Poteat","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Paul_Ricœur"
"http://dbpedia.org/resource/William_H._Poteat","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Walker_Percy"
"http://dbpedia.org/resource/William_H._Poteat","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/J._M._E._McTaggart","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Peter_Geach"
"http://dbpedia.org/resource/J._M._E._McTaggart","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Michael_Dummett"
"http://dbpedia.org/resource/J._M._E._McTaggart","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/J._M._E._McTaggart","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Thomas_Hill_Green"
"http://dbpedia.org/resource/Nikolay_Lossky","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Vladimir_Lossky"
"http://dbpedia.org/resource/Nikolay_Lossky","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Nicolai_Hartmann"
"http://dbpedia.org/resource/Nikolay_Lossky","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Vladimir_Solovyov_(philosopher)"
"http://dbpedia.org/resource/Nikolay_Lossky","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Wilhelm_Wundt"
"http://dbpedia.org/resource/Nikolay_Lossky","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Plotinus"
"http://dbpedia.org/resource/Nikolay_Lossky","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Nikolay_Lossky","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Origen"
"http://dbpedia.org/resource/Nikolay_Lossky","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Wilhelm_Windelband"
"http://dbpedia.org/resource/Nikolay_Lossky","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Pavel_Florensky"
"http://dbpedia.org/resource/Abu_Zayd_al-Balkhi","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Avicenna"
"http://dbpedia.org/resource/Abu_Zayd_al-Balkhi","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Al-Muqaddasi"
"http://dbpedia.org/resource/Abu_Zayd_al-Balkhi","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Estakhri"
"http://dbpedia.org/resource/Abu_Zayd_al-Balkhi","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Muhammad_ibn_Zakariya_al-Razi"
"http://dbpedia.org/resource/Abu_Zayd_al-Balkhi","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Ibn_Hawqal"
"http://dbpedia.org/resource/Abu_Zayd_al-Balkhi","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Joseph_Wolpe"
"http://dbpedia.org/resource/Abu_Zayd_al-Balkhi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Al-Kindi"
"http://dbpedia.org/resource/Abu_Zayd_al-Balkhi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Muhammad"
"http://dbpedia.org/resource/Alice_Crary","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Bijan_Abdolkarimi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Reza_Davari_Ardakani"
"http://dbpedia.org/resource/Bijan_Abdolkarimi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Bijan_Abdolkarimi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ahmad_Fardid"
"http://dbpedia.org/resource/Bijan_Abdolkarimi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ali_Shariati"
"http://dbpedia.org/resource/Curt_John_Ducasse","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Wilfrid_Sellars"
"http://dbpedia.org/resource/Curt_John_Ducasse","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Roderick_Chisholm"
"http://dbpedia.org/resource/Ignacio_Ellacuría","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/John_Lachs","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/George_Santayana"
"http://dbpedia.org/resource/John_Lachs","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/William_Ernest_Hocking"
"http://dbpedia.org/resource/Joseph_Maréchal","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Richard_De_Smet"
"http://dbpedia.org/resource/Joseph_Maréchal","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Karl_Rahner"
"http://dbpedia.org/resource/Joseph_Maréchal","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Bernard_Lonergan"
"http://dbpedia.org/resource/Joseph_Maréchal","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Joseph_Maréchal","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Michael_J._Sandel","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Richard_David_Precht"
"http://dbpedia.org/resource/Michael_J._Sandel","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/Michael_Tye_(philosopher)","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Bertrand_Russell"
"http://dbpedia.org/resource/Michael_Tye_(philosopher)","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Frank_Cameron_Jackson"
"http://dbpedia.org/resource/Michael_Tye_(philosopher)","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Michael_Tye_(philosopher)","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Fred_Dretske"
"http://dbpedia.org/resource/Panagiotis_Kondylis","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Dieter_Henrich"
"http://dbpedia.org/resource/Panagiotis_Kondylis","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Max_Weber"
"http://dbpedia.org/resource/Rosi_Braidotti","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Rosi_Braidotti","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Gilles_Deleuze"
"http://dbpedia.org/resource/Rosi_Braidotti","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Donna_Haraway"
"http://dbpedia.org/resource/Rosi_Braidotti","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Luce_Irigaray"
"http://dbpedia.org/resource/Shibli_Nomani","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Mahatma_Gandhi"
"http://dbpedia.org/resource/Shibli_Nomani","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Sulaiman_Nadvi"
"http://dbpedia.org/resource/Shibli_Nomani","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Amin_Ahsan_Islahi"
"http://dbpedia.org/resource/Shibli_Nomani","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Abul_Kalam_Azad"
"http://dbpedia.org/resource/Shibli_Nomani","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Hamiduddin_Farahi"
"http://dbpedia.org/resource/Shibli_Nomani","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Sajjad_Ahmad_Yeldram"
"http://dbpedia.org/resource/Shibli_Nomani","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Javed_Ahmad_Ghamidi"
"http://dbpedia.org/resource/Shibli_Nomani","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Thomas_Arnold"
"http://dbpedia.org/resource/Shibli_Nomani","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Syed_Ahmad_Khan"
"http://dbpedia.org/resource/Stephen_Mulhall","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Stephen_Mulhall","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Stephen_Mulhall","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Stanley_Cavell"
"http://dbpedia.org/resource/Stephen_Mulhall","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Traian_Brăileanu","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Vasile_Conta"
"http://dbpedia.org/resource/Traian_Brăileanu","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Traian_Brăileanu","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Traian_Brăileanu","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Socrates"
"http://dbpedia.org/resource/Traian_Brăileanu","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/William_James"
"http://dbpedia.org/resource/Traian_Brăileanu","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Traian_Brăileanu","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Émile_Durkheim"
"http://dbpedia.org/resource/Ullin_Place","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/B._F._Skinner"
"http://dbpedia.org/resource/Ullin_Place","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Wahb_ibn_Munabbih","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Abd_Allah_ibn_Abbas"
"http://dbpedia.org/resource/Sibawayh","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Abu_Turab_al-Zahiri"
"http://dbpedia.org/resource/Sibawayh","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Niftawayh"
"http://dbpedia.org/resource/Sibawayh","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Sa'id_ibn_Aws_al-Ansari"
"http://dbpedia.org/resource/Sibawayh","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Yunus_ibn_Habib"
"http://dbpedia.org/resource/Sibawayh","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Hammad_ibn_Salamah"
"http://dbpedia.org/resource/Sibawayh","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Al-Khalil_ibn_Ahmad_al-Farahidi"
"http://dbpedia.org/resource/Sibawayh","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Al-Akhfash_al-Akbar"
"http://dbpedia.org/resource/Al-Mutanabbi","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Abd_al-Wahhab_Al-Bayati"
"http://dbpedia.org/resource/Al-Mutanabbi","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Muhammad_Mahdi_al-Jawahiri"
"http://dbpedia.org/resource/Al-Mutanabbi","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Mohammed_Ridha_Al-Shabibi"
"http://dbpedia.org/resource/Al-Mutanabbi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Antarah_ibn_Shaddad"
"http://dbpedia.org/resource/Al-Mutanabbi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Saleh"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Joseph_Stalin"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Max_Weber"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Dragoš_Kalajić"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Nikolay_Vasilyevich_Ustryalov"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Vladimir_Lenin"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Haushofer"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Oswald_Spengler"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ernst_Niekisch"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Halford_Mackinder"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Carl_Schmitt"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/René_Guénon"
